[2022-06-27T20:50:24.500] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:27.002] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:27.018] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:27.525] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:27.532] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:31.376] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:32.016] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:32.696] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:33.336] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:35.922] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:36.614] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:37.925] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:38.613] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:40.655] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:41.204] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:42.324] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:42.330] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:44.235] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:44.245] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:47.294] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:47.301] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:47.375] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:47.379] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:50.370] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:50.377] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:52.479] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:52.486] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:53.419] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:53.425] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:56.463] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:56.473] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:57.524] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:57.530] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:50:59.541] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:50:59.557] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:02.594] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:02.599] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:02.624] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:02.629] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:05.641] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:05.648] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:07.701] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:07.706] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:08.676] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:08.682] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:11.716] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:11.722] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:12.790] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:12.795] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:14.758] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:14.773] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:17.817] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:17.828] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:17.862] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:17.873] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:20.868] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:20.880] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:22.925] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:22.936] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:23.917] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:23.929] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:26.974] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:26.980] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:27.982] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:27.988] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:30.010] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:30.014] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:33.055] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:33.058] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:33.060] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:33.063] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:36.096] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:36.100] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:39.751] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:40.764] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:40.765] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:41.736] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:44.296] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:45.132] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:45.958] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:51:46.897] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:51:49.365] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:55:54.133] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:55:54.155] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:55:56.015] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:55:56.021] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:55:59.063] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:55:59.078] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:55:59.211] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:55:59.222] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:02.112] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:02.117] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:04.272] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:04.276] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:05.159] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:05.164] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:08.218] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:08.224] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:09.366] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:09.370] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:12.512] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:13.660] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:15.699] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:16.592] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:17.663] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:18.635] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:20.364] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:21.730] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:22.611] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:23.719] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:25.987] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:26.870] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:27.813] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:28.902] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:29.659] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:29.661] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:31.931] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:31.933] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:34.728] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:34.734] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:34.974] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:34.979] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:38.039] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:38.049] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:39.801] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:39.815] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:41.097] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:41.109] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:44.142] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:44.153] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:44.874] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:44.889] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:47.196] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:47.204] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:49.938] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:49.946] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:50.240] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:50.246] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:53.289] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:53.299] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:55.005] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:55.010] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:56.344] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:56.351] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:56:59.393] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:56:59.403] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:00.092] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:00.102] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:02.444] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:02.460] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:05.162] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:05.173] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:05.515] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:05.521] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:08.564] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:08.568] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:10.228] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:10.232] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:11.604] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:11.609] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:14.663] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:14.668] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:15.275] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:15.280] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:17.716] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:17.726] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:20.335] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:20.342] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:20.775] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:20.785] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:23.820] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:23.825] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:25.402] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:25.412] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:26.850] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:26.861] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:29.896] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:29.907] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:30.435] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:30.446] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:32.963] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:32.968] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:35.517] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:35.522] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:36.007] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:36.018] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:39.069] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:39.079] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:40.585] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:40.599] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:42.124] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:42.134] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:45.176] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:45.186] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:45.644] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:45.650] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:48.243] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:48.252] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:50.718] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:50.728] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:51.317] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:51.322] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:54.377] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:54.385] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:55.784] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:55.791] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:57:57.422] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:57:57.434] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:00.473] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:00.478] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:00.856] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:00.865] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:03.515] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:03.521] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:05.907] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:05.912] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:06.569] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:06.579] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:09.628] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:09.638] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:10.964] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:10.975] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:12.679] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:12.689] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:15.726] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:15.736] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:16.045] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:16.056] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:18.759] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:18.764] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:21.107] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:21.119] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:21.798] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:21.809] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:24.836] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:24.841] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:26.177] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:26.187] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:27.878] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:27.889] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:30.920] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:30.927] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:31.225] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:31.234] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:33.951] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:33.960] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:36.288] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:36.295] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:37.031] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:37.038] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:40.077] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:40.083] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:41.363] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:41.374] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:43.131] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:43.142] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:46.162] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:46.175] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:46.439] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:46.444] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:49.228] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:49.236] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:51.509] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:51.520] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:52.270] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:52.277] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:55.313] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:55.326] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:56.577] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:56.582] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:58:58.372] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:58:58.382] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:59:01.442] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:59:01.454] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:59:01.640] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:59:01.652] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:59:04.503] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:59:04.516] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
[2022-06-27T20:59:06.698] [WARN] warns - Undefined path, endpoint --> (/json/version) , method --> (GET)
[2022-06-27T20:59:06.709] [WARN] warns - Undefined path, endpoint --> (/json) , method --> (GET)
